id,state,created_date,modified_date,deleted_date,nombre,genero,sinopsis,emision,fecha_salida,image,promedio_puntuaciones,categoria,color,cantidad_episodios,link_imdb,promedio_puntuaciones_imdb
75,1,2023-10-08,2024-07-07,2024-07-07,Bleach,"1,5,38,42,43","High school student Ichigo Kurosaki, who has the ability to see ghosts, gains soul reaper powers from Rukia Kuchiki and sets out to save the world from ""Hollows"".",0,2004-10-01,portada/2022/01/11/Bleach_MID.jpg,9.1,1,7,392,https://www.imdb.com/title/tt0434665/,8.2
76,1,2023-10-08,2024-07-07,2024-07-07,Blood,"1,9,24,26,43,45,47","In present day Okinawa, a young amnesiac girl named Saya combats vicious, shape-shifting vampires. Her adoptive family and friends help her track down their source and uncover her past.",0,2005-10-01,portada/2022/01/11/Blood-C_MID.jpg,7.3,1,2,64,https://www.imdb.com/title/tt0482855/,7.6
77,1,2023-10-08,2024-07-07,2024-07-07,Blood Lad,"5,8,36,43,47","A vampire punk falls in love with a kind human girl, and when she is killed and turned into a ghost, he sets out on a quest to resurrect her.",0,2013-07-01,portada/2022/01/11/Blood_Lad_MID.jpg,7.5,1,8,11,https://www.imdb.com/title/tt2760784/,7.0
78,1,2023-10-08,2024-07-07,2024-07-07,Bloodivores,"1,43,47","Also called Time Prisoners, this is based on a Chinese webtoon by Bai Xiao. It's an alternative world where people researched and found the cure for a mysterious sleep-deprivation sickness where people became mad 60 years ago. Those people who were treated are now wearing a black...",0,2016-10-01,portada/2022/01/11/Bloodivores_MID.png,5.2,1,8,12,https://www.imdb.com/title/tt6362756/,4.4
79,1,2023-10-08,2024-07-07,2024-07-07,Blue Lock,"38,41",High school soccer players from across Japan gather for a controversial project designed to create the best and most egoistic striker in the world.,0,2022-10-08,portada/2023/05/10/Blue_Lock_MID.jpg,9.1,1,5,23,https://www.imdb.com/title/tt15222080/,8.2
80,1,2023-10-08,2024-07-07,2024-07-07,Bocchi the Rock!,"5,20,25","Hitori ""Bocchi-chan"" Gotoh is a lonely high school girl whose heart lies in her guitar. One day, she meets Nijika Ijichi and joins 'Kessoku Band'. After that, her daily life starts to change little by little.",0,2022-10-08,portada/2023/05/10/Bocchi_the_Rock_MID.jpg,7.2,1,8,12,https://www.imdb.com/title/tt17158756/,8.3
81,1,2023-10-08,2024-07-07,2024-07-07,Boku Dake ga Inai Machi,"26,30,36,43","29-year-old Satoru Fujinuma is sent back in time 18 years to prevent the events leading to his mother's death, which began with a series of kidnappings while he was in 5th grade.",0,2016-01-01,portada/2022/01/11/Boku_Dake_ga_Inai_Machi_MID.jpg,8.2,1,8,12,https://www.imdb.com/title/tt5249462/,8.4
82,1,2023-10-08,2024-07-07,2024-07-07,Boku no Hero Academia,"1,5,34,38,42","A superhero-admiring boy enrolls in a prestigious hero academy and learns what it really means to be a hero, after the strongest superhero grants him his own powers.",1,2016-04-01,portada/2022/01/11/Boku_no_Hero_Academia_MID.png,9.2,1,7,151,https://www.imdb.com/title/tt5626028/,8.3
83,1,2023-10-08,2024-07-07,2024-07-07,Bokutachi no Remake,5,"Hashiba Kyouya is a game developer who went back home after losing his job when his company went broke. Regretting his life decisions, in an unexpected way, he gets a second chance to achieve his dreams.",0,2021-07-01,portada/2022/01/11/Bokutachi_no_Remake_MID.jpg,6.5,1,8,12,https://www.imdb.com/title/tt13528102/,6.9
84,1,2023-10-08,2024-07-07,2024-07-07,Bokutachi wa Benkyou ga Dekinai,"5,15,32,34,38","To get a special scholarship, Nariyuki must tutor three genius girls. But with university deadlines coming up, can he teach them in time?",0,2019-04-01,portada/2022/01/11/Bokutachi_wa_Benkyou_ga_Dekinai_MID.jpg,6.5,1,5,26,https://www.imdb.com/title/tt9883676/,7.0
85,1,2023-10-08,2024-07-07,2024-07-07,Boogiepop,"7,9,26,30,43,45","A light in the sky, followed by a strange aura and grisly murders. Each character tells their own connection to the event and to a similar murder spree 5 years ago. All of the different stories are slowly tied together by seemingly minute similarities and the story of Boogiepop i...",0,2000-01-01,portada/2022/01/11/Boogiepop_wa_Warawanai_MID.jpg,5.7,1,5,30,https://www.imdb.com/title/tt0324700/,7.3
86,1,2023-10-08,2024-07-07,2024-07-07,Boruto,"1,2,22,38,42","Son of Naruto Uzumaki, Boruto, follows his father's footsteps along with his friends to become great ninja. Throughout all their adventures, Boruto is determined to make his mark in the ninja world and live outside of his father's shadow.",0,2017-04-01,portada/2023/09/21/Boruto_Naruto_Next_Generations.webp,6.7,1,7,293,https://www.imdb.com/title/tt6342474/,6.4
87,1,2023-10-08,2024-07-07,2024-07-07,Brand New Animal,12,"Morphed into a raccoon beastman, Michiru seeks refuge, and answers, with the aid of wolf beastman Shirou inside the special zone of Anima-City.",0,2020-03-01,portada/2022/01/11/Brand_New_Animal_MID.png,6.6,1,8,12,https://www.imdb.com/title/tt12013558/,7.1
88,1,2023-10-08,2024-07-07,2024-07-07,Brave 10,"1,2,17,33,36,42","A girl being pursued by assassins runs into a ronin samurai. He saves her and subsequently can't get rid of her, as she begs for him to escort her to a nearby castle.",0,2012-01-01,portada/2022/01/11/Brave_10_MID.png,4.7,1,8,12,https://www.imdb.com/title/tt2176249/,6.4
89,1,2023-10-08,2024-07-07,2024-07-07,Break Blade,"1,12,23,24,38","In the continent of Cruzon, an impending war between the Kingdom of Krisna and the nation of Athens is brimming. The people of this land are able to use quartz for whatever purpose they desire. Yet one person, Rygart Arrow, is not. He is an ""un-sorcerer,"" a person unable to use q...",0,2014-04-01,portada/2022/01/11/Break_Blade_MID.jpg,5.6,1,8,12,https://www.imdb.com/title/tt1663145/,7.2
90,1,2023-10-08,2024-07-07,2024-07-07,Btooom!,"1,30,35,36",A young man gets transported into a video game he plays called Btooom. A plot is uncovered involving an organization that aims to conquer the world by dominating the virtual world.,0,2012-10-01,portada/2022/01/11/Btooom_MID.jpg,7.6,1,8,12,https://www.imdb.com/title/tt2329220/,7.1
91,1,2023-10-08,2024-07-07,2024-07-07,Bubuki Buranki,"1,9,23,35","Away from home for 10 years, Azuma Kazuki attacked by dozens of heavily armed people and taken as their prisoner. Fortunately, Azuma's stay in captivity is short. Wielding a strange sentient weapon-known as ""Bubuki""-upon her right arm. After escaping, Azuma learns that he too has...",0,2016-01-01,portada/2022/01/11/Bubuki_Buranki_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt5335782/,6.4
92,1,2023-10-08,2024-07-07,2024-07-07,Bungo Stray Dogs,"1,5,26,36,43",Follows Atsushi Nakajima as he joins the Armed Detective Agency in battling the Port Mafia and other superhuman threats to public safety.,0,2016-04-01,portada/2022/01/11/Bungo_Stray_Dogs_MID.jpg,6.9,1,2,60,https://www.imdb.com/title/tt5679720/,7.8
93,1,2023-10-08,2024-07-07,2024-07-07,Burn the Witch,"1,12,21,38",Noel Niihashi and Ninny Spangcole are witch and protection agents for Wing Bind an organization for dragon conservation and management. Their mission is to protect and manage the dragons within London on behalf of the people.,0,2020-10-02,portada/2023/05/10/Burn_the_Witch_MID.jpg,7.4,1,3,4,https://www.imdb.com/title/tt12011442/,6.7
94,1,2023-10-08,2024-07-07,2024-07-07,Busou Renkin,"1,5,12,34,38,43","High School student Kazuki Muto thinks he's saving a girl from a monster, but it turns out that he's the one who needs saving.",0,2006-10-01,portada/2022/01/11/Busou_Renkin_MID.png,6.4,1,5,26,https://www.imdb.com/title/tt0877507/,6.8
95,1,2023-10-08,2024-07-07,2024-07-07,Busou Shoujo Machiavellianism,"1,34,38","Nomura Fudou is sent to Private Aichi Symbiosis Academy, which is ruled by the student organization called ""Five Ruling Swords"". He is given the option: be expelled, or act and dress like a girl.",0,2017-04-01,portada/2022/01/11/Busou_Shoujo_Machiavellianism_MID.jpg,5.3,1,8,12,https://www.imdb.com/title/tt9013220/,6.6
96,1,2023-10-08,2024-07-07,2024-07-07,C 3 ~ Cube x Cursed x Curious,"1,5,11,34,38","Yachi Haruaki is a high school boy who is naturally resistant to curses. After his father sends him a mysterious black cube, Haruaki awakes to find a nude girl named Fear standing in his kitchen. She's the human form of the cursed black cube - and an instrument of torture! Utiliz...",0,2011-10-01,portada/2022/01/12/C_3__Cube_x_Cursed_x_Curious_MID.png,5.1,1,8,13,https://www.imdb.com/title/tt2073864/,6.1
97,1,2023-10-08,2024-07-07,2024-07-07,C The Money,"1,2,9,12",The Japanese government was rescued from the brink of financial collapse by the Sovereign Wealth Fund.,0,2016-01-01,portada/2023/10/10/C_The_Money.jpg,5.3,1,8,11,https://www.imdb.com/title/tt1893520/,6.5
98,1,2023-10-08,2024-07-07,2024-07-07,Campione,"5,11,12,15,21,32","Godou Kusanagi becomes a Campione, fighting Heretical Gods. His status attracts attention and complicates life, especially with forward girls like Erica Blandelli causing awkward situations.",0,2012-06-01,portada/2022/01/12/Campione_MID.jpg,6.4,1,8,13,https://www.imdb.com/title/tt2250160/,6.7
99,1,2023-10-08,2024-07-07,2024-07-07,Canaan,"1,36","Three women, Canaan, a Middle Eastern assassin, Alphard, a leader of a terrorist group and Canaan's nemesis, and Maria, a victim of a horrific terrorist attack, cross paths at an anti-terrorism summit in Shanghai.",0,2009-07-01,portada/2022/01/12/Canaan_MID.jpg,6.4,1,8,13,https://www.imdb.com/title/tt1480947/,6.8
100,1,2023-10-08,2024-07-07,2024-07-07,Carole & Tuesday,"9,25,32,35","Two girls, from different backgrounds but sharing a love for music, meet and change history with their united musical talent.",0,2019-04-01,portada/2022/01/12/Carole_Tuesday_MID.jpg,7.4,1,5,24,https://www.imdb.com/title/tt8107988/,7.8
101,1,2023-10-08,2024-07-07,2024-07-07,Castlevania,"1,12,45",A vampire hunter fights to save a besieged city from an army of otherworldly creatures controlled by Dracula.,0,2017-07-01,portada/2022/01/12/Castlevania_MID.jpg,8.7,1,6,32,https://www.imdb.com/title/tt6517102/,8.3
102,1,2023-10-08,2024-07-07,2024-07-07,Chain Chronicle,"1,2,12,21,38",In the land of Yuguto a grope of warrior accompany by their armies strives to defeat the dark king before his black magic and dark soldiers consume everything.,0,2017-01-01,portada/2022/01/12/Chain_Chronicle_MID.jpg,6.3,1,8,12,https://www.imdb.com/title/tt6302332/,6.6
103,1,2023-10-08,2024-07-07,2024-07-07,Chainsaw Man,"1,2","Following a betrayal, a young man left for dead is reborn as a powerful devil-human hybrid after merging with his pet devil and is soon enlisted into an organization dedicated to hunting devils.",0,2022-10-11,portada/2023/05/10/Chainsaw_Man_MID.jpg,9.2,1,8,12,https://www.imdb.com/title/tt13616990/,8.4
104,1,2023-10-08,2024-07-07,2024-07-07,Chaos Dragon Sekiryuu Seneki,"1,12,43","Chaos Dragon depicts two warring nations with island country Nil Kamui caught in between after guardian god Red Dragon goes berserk. Amid the chaos, a band of heroes emerge to stop Red Dragon's rampage and restore peace.",0,2015-07-01,portada/2022/01/12/Chaos_Dragon_Sekiryuu_Seneki_MID.jpg,5.3,1,8,12,https://www.imdb.com/title/tt4537640/,4.5
105,1,2023-10-08,2024-07-07,2024-07-07,Chaos Head,"15,26,30,35,43",A high school student who stumbles on a murder scene spirals into paranoid delusions as he becomes convinced the police are after him.,0,2008-10-01,portada/2022/01/12/Chaos_Head_MID.jpg,5.0,1,8,12,https://www.imdb.com/title/tt1278254/,5.9
106,1,2023-10-08,2024-07-07,2024-07-07,Chaos;Child,"15,26,30,35,43","Six years after the deadly earthquake and events of ChäoS;HEAd, Tokyo's reconstructed Shibuya district becomes home to a familiar series of abnormal events and a string of mysterious deaths. A high school newspaper club member begins to sense a pattern.",0,2017-01-01,portada/2022/01/12/ChaosChild_MID.jpg,5.8,1,8,12,https://www.imdb.com/title/tt6813314/,5.6
107,1,2023-10-08,2024-07-07,2024-07-07,Charlotte,"9,34,42","The story takes place in an alternate reality where a small percentage of children manifest superhuman abilities upon reaching puberty. A focus is placed on Yuu Otosaka, a high school boy who awakens the ability to temporarily possess others, which brings him to the attention of ...",0,2015-07-01,portada/2022/01/12/Charlotte_MID.jpg,6.8,1,8,13,https://www.imdb.com/title/tt4574736/,7.5
108,1,2023-10-08,2024-07-07,2024-07-07,Chikyuugai Shounen Shoujo,"35,39","In 2045, two children born on the moon and three kids from Earth try to survive after an accident on their space station leaves them stranded.",0,2022-01-28,portada/2023/05/10/Chikyuugai_Shounen_Shoujo_MID.jpg,6.2,1,3,6,https://www.imdb.com/title/tt13351614/,6.4
109,1,2023-10-08,2024-07-07,2024-07-07,Choujigen Game Neptune,"1,5,12,27,35,43","In the world of Gamindustri, four competing CPU goddesses rule the lands of Lastation, Leanbox, Lowee, and Planeptune. When dark forces threaten their power, they'll have to learn to work together if they want to defeat evil. Based on the hit RPG series, it's the video game conso...",0,2013-07-01,portada/2022/01/12/Choujigen_Game_Neptune_Animation_MID.png,3.7,1,8,13,https://www.imdb.com/title/tt2859264/,6.3
110,1,2023-10-08,2024-07-07,2024-07-07,Chrome Shelled Regios,"1,2,12,34,35",The world of tomorrow is an arid wasteland. Humans must live in domed cities to escape the threat of mutant Contaminoid monsters.,0,2009-06-01,portada/2023/10/10/Chrome_Shelled_Regios.jpg,6.5,1,5,24,https://www.imdb.com/title/tt1394286/,6.9
111,1,2023-10-08,2024-07-07,2024-07-07,Chrono Crusade,"1,8,17,32,43","The Roaring 20's a time of prosperity. Jazz is king, the Mob rules the streets, and Demons are running a mock.",0,2003-11-01,portada/2022/01/12/Chrono_Crusade_MID.jpg,6.6,1,5,24,https://www.imdb.com/title/tt0434670/,7.1
112,1,2023-10-08,2023-10-13,2023-10-13,Chu Feng B E E,"1,5,12,23,32,34,35","La historia está ambientada en el año 2027. Shun Hao Xuan es un adolescente común y corriente que planea vivir su vida tranquilamente y sin grandes metas. Pero todo eso cambia cuando un día es secuestrado por unos terroristas. Todo parece perdido cuando es elegido para ser el primero en ser ejecutado, pero milagrosamente es salvado por una extraña chica… Liu Li es un formidable Vanguard que se retirará en 380 días. Sin embargo, ella recibe una última misión.",0,2015-07-01,portada/2022/01/12/Chu_Feng_B_E_E_MID.jpg,6.0,1,3,6,,0.0
113,1,2023-10-08,2024-07-07,2024-07-07,Chuunibyou demo Koi ga Shitai!,"5,9,20,32,34","Yuuta suffered from ""chuunibyou"" while he was in middle school. When he graduated, he try to forgot about it but he accidentally got into a contract with Rikka and disrupts his desperately ordinary life.",0,2012-10-01,portada/2022/01/12/Chuunibyou_demo_Koi_ga_Shitai_MID.jpg,6.2,1,5,27,https://www.imdb.com/title/tt2321542/,7.4
114,1,2023-10-08,2024-07-07,2024-07-07,Citrus,"9,32,34,38,49",Fashionable Yuzu’s life goes from sweet to sour when the beautiful but stern Mei falls into her life.,0,2017-01-01,portada/2022/01/12/Citrus_MID.jpg,6.3,1,8,12,https://www.imdb.com/title/tt7521578/,6.5
115,1,2023-10-08,2024-07-07,2024-07-07,Clannad,"5,9,12,20,32,34,43,46",A high school student who cares little about school or his future decides to help a lonely girl repeating her final year in re-establishing the school's drama club.,0,2007-10-01,portada/2022/01/12/Clannad_MID.jpg,7.1,1,6,49,https://www.imdb.com/title/tt1118804/,8.2
116,1,2023-10-08,2024-07-07,2024-07-07,Claymore,"1,2,8,12,38,42,43","A deadly breed of monster - the Yoma - has only one foe: Claymore. These warrior women, human-Yoma hybrids, can deliver salvation by the edge of a blade for a fee. This is the tale of the Claymore called Clare's solitary path to vengeance.",0,2017-04-01,portada/2022/01/12/Claymore_MID.jpg,8.0,1,5,26,https://www.imdb.com/title/tt0985344/,8.0
117,1,2023-10-08,2024-07-07,2024-07-07,Clockwork Planet,"12,35","A black box crashes through the roof of Naoto Miura, a brilliant amateur tinkerer. Inside the box is a mysterious female automaton. They must work together to avoid the destruction of their city.",0,2017-04-01,portada/2022/01/12/Clockwork_Planet_MID.jpg,5.7,1,8,12,https://www.imdb.com/title/tt7120888/,5.4
118,1,2023-10-08,2024-07-07,2024-07-07,Cluster Edge,"1,12,24,35","Agate Fluorite is the newest member of Cluster E.A., an elite school where sons of prestigious family's from around the world study together. But soon Agate will learn he has a secret power, to create miracles.",0,2005-10-01,portada/2022/01/12/Cluster_Edge_MID.png,6.5,1,5,25,https://www.imdb.com/title/tt0791204/,6.9
120,1,2023-10-08,2024-07-07,2024-07-07,Code Breaker,"1,5,34,38,42,43",An ordinary high school girl makes it her mission to stop supernatural assassins from killing morally corrupt people.,0,2012-10-01,portada/2022/01/12/Code_Breaker_MID.jpg,5.4,1,8,13,https://www.imdb.com/title/tt2294070/,6.7
121,1,2023-10-08,2024-07-07,2024-07-07,Code Geass,"1,23,24,34,35,42","After being given a mysterious power to control others, an outcast prince becomes the masked leader of the rebellion against an all-powerful empire.",0,2006-10-01,portada/2022/01/12/Code_Geass_MID.jpg,9.6,1,6,55,https://www.imdb.com/title/tt0994314/,8.7
